course_id|title|headline|category|course_level|published_date|last_updated|course_price|course_language|total_lectures|content_duration|closed_caption|practice_tests|instructors|url|is_translated|translated_language
501500|Building A Marketplace Using Sharetribe|A guide that walks you through how to create your own peer-to-peer marketplace.|business|All Levels|2020-11-18 10:52:06|2023-10-17 20:05:47|$ 284 USD|en|31|1.5 total hours|True|0|['Rich Peterson']|https://img-c.edtech.com/course/480x270/501500_9577_4.jpg|YEs|['es', 'ja']
2694372|Guitar Solo Mastery - The Ultimate Guitar Soloing Course|Master Playing and Improvising Dynamic Guitar Solos. Learn Essential Scales, Techniques, Theory, and Songwriting.|music|All Levels|2021-09-27 04:33:33|2023-05-09 21:41:34|$ 104 USD|en|124|9 total hours|True|0|['Mark Shian']|https://img-c.edtech.com/course/480x270/2694372_cbe4_3.jpg|YEs|['pt', 'ja', 'fr']
473720|The Emergency Medical System|How the Emergency Medical System works and the key groups in the system|health_fitness|All Levels|2021-09-22 13:50:39|2023-03-04 12:38:11|$ 176 USD|en|9|36 total mins|True|0|['Arthur Jackson']|https://img-c.edtech.com/course/480x270/473720_da62_4.jpg|NO|
2227120|Common English Phrasal Verbs for IELTS English Preparation|Fundamental for IELTS preparation: How to use English phrasal verbs through speaking, listening and writing.|teaching|All Levels|2020-02-01 07:15:24|2022-03-26 14:11:38|$ 267 USD|en|24|1.5 total hours|True|0|['Gaia Massara Women in English']|https://img-c.edtech.com/course/480x270/2227120_4dcd_4.jpg|NO|
2989658|Quick Start Guide Node JS for Beginners Getting started|Explore how you can get started with Node JS learn how to apply node and create mini applications with node code|development|All Levels|2021-06-14 04:38:05|2023-08-15 18:10:58|$ 241 USD|de|29|1.5 total hours|True|0|['Laurence Svekis']|https://img-c.edtech.com/course/480x270/2989658_94c9.jpg|YES|['en', 'hi']
2776760|100 Days of Code: The Complete Python Pro Bootcamp for 2022|Master Python by building 100 projects in 100 days. Learn data science, automation, build websites, games and apps!|development|All Levels|2020-01-19 23:09:35|2022-04-05 20:58:46|$ 227 USD|en|676|64 total hours|True|0|['Dr. Angela Yu']|https://img-c.edtech.com/course/480x270/2776760_f176_9.jpg|Yes|['ja', 'ru', 'fr']
1664836|Kick your Social Media Addiction in just 4 Weeks!|Be more productive in your professional & personal life by retraining your brain to think differently about social media|personal_development|All Levels|2021-12-19 17:22:49|2022-03-17 12:20:26|$ 281 USD|en|53|2.5 total hours|True|0|['Denise Roberts']|https://img-b.edtech.com/course/480x270/1664836_3999_2.jpg?secure=qLB6rOCwaGTyaNDttK_Y5w%3D%3D%2C1646825796|Yes|['ja', 'fr']
4467882|Instagram Traffic Boost|Learn How to Rapidly Grow a Super Targeted Instagram Fan Base|marketting|Beginner Level|2020-03-27 05:08:58|2022-03-30 19:13:39|$ 271 USD|en|8|1 total hour|True|0|['Wealth Formula']|https://img-c.edtech.com/course/480x270/4467882_f5c6.jpg|Ys|['hi', 'fr']
279106|Customer Service Superstardom: Customers Will Love You|Customer Service Sells. Great customer service experiences are a joy to us all, be the person customers rave about|business|All Levels|2021-02-04 23:03:50|2022-06-20 23:15:34|$ 233 USD|en|54|2 total hours|True|0|['Judy Clark', 'Alan Brooks']|https://img-c.edtech.com/course/480x270/279106_a53e_11.jpg|YEs|['pt', 'es', 'zh']
1489012|The Ultimate Guide to Frostings|The perfect course to learn how to make frostings of all flavors.  Great for bakers and cake decorators!|lifestyle|Beginner Level|2020-07-23 13:58:34|2022-02-14 11:54:24|$ 269 USD|en|52|4 total hours|True|0|['Amy Kimmel']|https://img-c.edtech.com/course/480x270/1489012_0934_2.jpg|No|
3441228|Bolt Visual Scripting in Unity|Make games interactively without coding in Unity and Bolt|development|Beginner Level|2020-02-01 09:19:17|2023-11-22 05:57:02|$ 262 USD|en|42|6.5 total hours|True|0|['Wilmer Lin']|https://img-c.edtech.com/course/480x270/3441228_a2c3_4.jpg|NO|
3195012|MS Excel : Profesyonel Excel Kullanıcısı Olun!|Bu eğitim ile kısa sürede profesyonel bir Excel kullanıcısı olun. Tüm detayları ve pratikliği ile birlikte Excel!|productivity|All Levels|2020-02-18 19:04:46|2022-02-25 14:08:42|$ 276 USD|tr|73|4.5 total hours|False|1|['Betül Tomo']|https://img-c.edtech.com/course/480x270/3195012_30d3.jpg|NO|
3439728|Financial analysis (in Arabic)|أقوي شرح عربي للتحليل المالي بصورة عملية و مهنية - يبدأ معك خطوة بحطوة  من الصفر وحتى الإحتراف|finance|All Levels|2021-10-24 00:30:49|2022-02-07 03:47:46|$ 283 USD|en|18|2.5 total hours|False|0|['Mohamed Magdy']|https://img-b.edtech.com/course/480x270/3439728_890c.jpg?secure=DpbNVYkUEAQf9uTH0zvHMQ%3D%3D%2C1646823916|YEs|['ja', 'hi', 'zh']
3314246|Real time Full Azure training for System Administrators|Learn Complete Azure Training with 58+ hours of Content with Step by step Demos, Its a Full Azure cloud Training Course|software|Beginner Level|2020-10-22 15:33:10|2023-09-22 14:12:22|$ 186 USD|en|304|58 total hours|True|0|['Pavan Kumar']|https://img-c.edtech.com/course/480x270/3314246_aa43.jpg|NO|
3980890|How To Rap Better With Scatting Like The Notorious B.I.G.|Learn how to rap for beginners with flow exercises used by the greatest rappers of all time.|music|Beginner Level|2020-11-03 23:09:38|2022-11-30 16:03:02|$ 225 USD|en|14|36 total mins|True|0|['Pat Parra']|https://img-c.edtech.com/course/480x270/3980890_2d9d_3.jpg|Yes|['de', 'fr']
67690|Power of the Google - Search tools for the internet.|An interesting course to effectively search the Internet.|productivity|All Levels|2021-01-05 12:50:47|2023-07-27 15:44:42|$ 119 USD|en|49|3 total hours|True|0|['Anton Ryzhenkov']|https://img-c.edtech.com/course/480x270/67690_1906_3.jpg|YES|['ru', 'zh']
1589310|The complete React Native course|Take you coding to the next level with React Native.|development|Beginner Level|2021-06-16 10:48:54|2022-07-06 13:22:52|$ 132 USD|en|243|42.5 total hours|True|0|['Coding Revolution']|https://img-c.edtech.com/course/480x270/1589310_8f97.jpg|YES|['zh', 'ru']
4522152|Canva Master Course , Use Canva to Grow your Business|Learn to design Free, Professional Quality Graphic Designs & Videos Quickly with Canva 3.0.|design|Beginner Level|2020-09-13 16:13:50|2022-12-08 13:47:45|$ 175 USD|en|19|1 total hour|True|0|['Sawan Kumar']|https://img-c.edtech.com/course/480x270/4522152_8713_4.jpg|Ys|['pt', 'fr']
3126464|How to Start and RAPIDLY Grow Your Youtube Business in 2022|Let Me Take You By The Hand & Walk You Step by Step on How Setup & Profit from Youtube You Can Scale Up Quickly & Easily|marketting|All Levels|2020-03-24 13:59:24|2023-02-07 11:20:00|$ 177 USD|en|10|2 total hours|True|0|['James Scholes']|https://img-c.edtech.com/course/480x270/3126464_f8e3_3.jpg|False|
3408950|Reduce Stress Using Mindfulness & Become a Superstar|By Teens. For Kids, Teenagers, Parents and all!|health_fitness|Beginner Level|2020-02-20 23:54:03|2023-10-28 20:16:01|$ 195 USD|en|13|42 total mins|True|0|['Kailash and Akash Gupta-Verma']|https://img-c.edtech.com/course/480x270/3408950_0d49.jpg|Yes|['pt', 'de', 'zh']
1221622|The Truth about Natural Confidence & Self-Esteem|Learn why you still struggle with confidence, why most tricks won’t work and which program has proven to work.|personal_development|All Levels|2021-09-30 17:24:58|2022-12-20 23:26:11|$ 282 USD|en|14|43 total mins|True|0|['Juan Campoo']|https://img-b.edtech.com/course/480x270/1221622_ccaf_2.jpg?secure=GYNMocJQxfiRJyKtyEpQmA%3D%3D%2C1646826248|YEs|['es', 'hi']
773952|Body Language: Your Path to Success|Body Language: The Secret To Success|personal_development|All Levels|2020-03-24 02:31:32|2022-02-22 19:35:41|$ 100 USD|en|36|2.5 total hours|True|0|['Libby Seery Founder of Renaissance Life Therapies']|https://img-c.edtech.com/course/480x270/773952_a40f_9.jpg|YES|['pt', 'fr']
2204530|Learn Microsoft Excel and Create Interactive Dashboards|Learn everything you need in Excel.Download 30 Useful Excel Dashboard Templates.Excel 2019,Excel 2020,Office 365.|productivity|All Levels|2020-07-15 04:49:45|2023-05-29 10:34:25|$ 110 USD|en|637|46 total hours|True|0|['Mubeen Ali']|https://img-c.edtech.com/course/480x270/2204530_4d25_8.jpg|No|
563576|Aprende Robot Structural Analysis Professional|Guía completa del uso de Robot Structural Analysis para el modelado, cálculo y diseñó de estructuras de concreto y acero|design|Intermediate Level|2021-12-17 09:29:24|2023-09-03 00:58:49|$ 208 USD|en|37|4 total hours|True|0|['Felix Enzo Garofalo Lanzuisi']|https://img-c.edtech.com/course/480x270/563576_f05b.jpg|Yes|['pt', 'ru', 'fr']
2580542|Sing Like A Pro: The Free Mini Course|Explore main vocal registers and improve your singing!|music|Beginner Level|2021-04-13 20:28:14|2023-04-15 09:29:42|$ 237 USD|en|16|2 total hours|True|0|['Katarina Petric']|https://img-b.edtech.com/course/480x270/2580542_2188.jpg?secure=1QyVzLVrGVEt4M8XMKI6HA%3D%3D%2C1646830429|Yes|['es', 'ja', 'hi']
3275254|AWS Data Analytics for Beginners|Introduction to AWS Data Analytics|software|Beginner Level|2021-05-01 19:34:32|2022-07-31 13:08:02|$ 158 USD|en|71|1 total hour|True|0|['Charles Smith']|https://img-b.edtech.com/course/480x270/3275254_0bbb.jpg?secure=qJekgqu96QQnI7o6qh3_5g%3D%3D%2C1646824647|NO|
3948734|Learn adobe premiere pro cc advance edition|Adobe Premiere Pro CC video editing for beginners: Edit footage, audio, make titles & more using Adobe Premiere Pro CC|photography|All Levels|2020-01-11 15:30:26|2022-12-11 06:40:53|$ 144 USD|en|16|1.5 total hours|True|0|['Rajinder singh']|https://img-c.edtech.com/course/480x270/3948734_f11e.jpg|YES|['pt', 'ja', 'hi']
1422588|AWS MasterClass: Networking & Virtual Private Cloud (VPC)|Learn about the core networking components of AWS cloud. Understand DevOps and Networking behind the scenes in AWS cloud|software|All Levels|2021-02-26 22:27:27|2023-02-04 06:17:24|$ 113 USD|en|47|5.5 total hours|True|0|['TetraNoodle Team', 'Manuj Aggarwal']|https://img-c.edtech.com/course/480x270/1422588_66ea_2.jpg|YES|['es', 'hi']
3578281|Change Management: Make the Change!|Follow me around the world in 80 days in this step by step guide to a professional change management approach|business|All Levels|2020-07-17 15:13:20|2023-10-15 10:31:38|$ 247 USD|en|12|1 total hour|True|0|['Judith Hengsbach']|https://img-c.edtech.com/course/480x270/3578281_3acc_2.jpg|YES|['pt', 'de', 'ru']
2158268|Vehbi Can Uyaroğlu İle Ukulele Dersi|Başlangıç Seviyesi Ukulele Dersi|music|Beginner Level|2021-06-09 03:13:54|2023-07-04 01:47:00|$ 161 USD|tr|44|2.5 total hours|False|0|['Vehbi Can Uyaroğlu']|https://img-c.edtech.com/course/480x270/2158268_8d99_9.jpg|Yes|['en', 'hi']
369218|My Vision Board: How To Create Interactive Vision Boards|Comprehensive course on how to create, utilize, and thrive by creating your own vision board that can go anywhere!|personal_development|All Levels|2021-09-25 02:58:04|2023-07-18 20:08:59|$ 216 USD|en|13|33 total mins|True|0|['Marcus Carter']|https://img-c.edtech.com/course/480x270/369218_c4e4.jpg|YES|['hi', 'fr']
2460190|Leading Traders Give Their Best Strategies (2022 updated)|Learn from the Best Professional Traders in the World|finance|Beginner Level|2020-03-24 13:37:50|2023-08-19 03:45:04|$ 144 USD|en|48|6 total hours|True|0|['Alpesh Patel']|https://img-c.edtech.com/course/480x270/2460190_2242.jpg|NO|
539130|Risk Management for PMI Certification|Get Ready for PMI Risk Management Professional Certification Exam|business|Intermediate Level|2021-10-30 10:40:38|2022-02-16 20:04:21|$ 203 USD|en|117|13 total hours|False|0|['Sorin Dumitrascu']|https://img-c.edtech.com/course/480x270/539130_86bf_8.jpg|False|
1673770|NgRx (with NgRx Data) - The Complete Guide (FREE E-Book)|Learn the modern NgRx Ecosystem, including NgRx Data, Store, Effects, Router Store, NgRx Entity, and DevTools|development|All Levels|2020-08-04 22:02:17|2022-06-01 01:51:59|$ 187 USD|en|51|6.5 total hours|True|0|['Angular University']|https://img-b.edtech.com/course/480x270/1673770_fda4_3.jpg?secure=Qs3orgg5FSZ7DCR32hmJvQ%3D%3D%2C1646822374|YES|['pt', 'hi', 'ru']
3870244|Crea Estrategias y Robots de Trading Algorítmico con Python|Crea robots de trading y vuélvete un experto en el mercado financiero usando Python y Trading Automatizado|finance|All Levels|2020-02-06 01:41:41|2022-09-28 07:06:47|$ 221 USD|es|51|7 total hours|True|0|['QuantCopilot team', 'Frank Rivera']|https://img-c.edtech.com/course/480x270/3870244_cce6_3.jpg|Yes|['en', 'hi']
2856408|Understanding Yoga: Education On The Benefits & Styles|Discover How Yoga Can Transform Your Health & Life|health_fitness|All Levels|2020-02-26 16:54:56|2022-10-24 01:29:30|$ 150 USD|en|13|1 total hour|True|0|['Prof. Paul Cline, Ed.D', 'Sandor Kiss']|https://img-b.edtech.com/course/480x270/2856408_8449.jpg?secure=CBEbQ65ptgR89_SYYL4vmA%3D%3D%2C1646826998|No|
1991962|Python 3 Masterclass step by step with coding exercises.|Learn Python 3 from basics to advance level-hands on with Coding Exercises-become a Python pro in a week.|development|All Levels|2020-07-25 17:27:01|2022-01-14 22:40:06|$ 101 USD|en|123|17.5 total hours|True|0|['Shibaji Paul']|https://img-c.edtech.com/course/480x270/1991962_d1f3_5.jpg|Ys|['pt', 'es', 'fr']
2508068|Microsoft 365 PowerApps|Introduction to the tools that help you create forms and gather data.|productivity|Beginner Level|2021-07-16 22:43:20|2023-01-26 02:23:20|$ 273 USD|en|52|4.5 total hours|True|0|['Intellezy Trainers']|https://img-c.edtech.com/course/480x270/2508068_001c_2.jpg|Yes|['ja', 'ru', 'fr']
4221646|EF Core 5 With Code First And Db First [In-depth in 8 Days]|100% guarantee of simplicity in all the concepts with less theory and huge amount of practical real-world examples|software|Intermediate Level|2020-05-25 22:05:21|2023-09-03 19:45:21|$ 293 USD|en|8|11.5 total hours|False|0|['Manzoor Ahmed']|https://img-c.edtech.com/course/480x270/4221646_a0e7.jpg|YEs|['pt', 'es', 'de']
1863032|Music Theory and Reading Music - The Beginners Guide!|Learn How Music Theory, Reading Music, and Writing Music Can Make You Better at Music Production and Music Composition.|music|Beginner Level|2021-09-04 11:06:24|2022-03-15 21:13:29|$ 267 USD|en|61|5.5 total hours|True|0|['Tomas George', 'Jeremy Deighan', 'Digital Music Masters']|https://img-c.edtech.com/course/480x270/1863032_2943_4.jpg|True|['de', 'fr']
1301416|The Complete Course: 2020 JavaScript Essentials From Scratch|Novice to Ninja: Learn to Master JavaScript in this full course. Includes JavaScript projects, live code, an exam & ES6|development|All Levels|2020-03-16 20:37:12|2023-01-29 23:56:15|$ 277 USD|en|53|7.5 total hours|True|0|['Kalob Taulien', 'Kalob.io — Learn web development from scratch']|https://img-c.edtech.com/course/480x270/1301416_0a7e_5.jpg|YEs|['de', 'zh', 'fr']
864044|Paint Realistic Watercolour and Botanicals - CHASING AUTUMN|Exploring the incredible colours and textures of Autumn in the watercolour medium and botanical illustration genre|lifestyle|All Levels|2021-10-01 11:52:24|2022-09-18 07:13:43|$ 123 USD|en|21|4 total hours|True|0|['Heidi Willis']|https://img-c.edtech.com/course/480x270/864044_cd0f_2.jpg|YES|['hi', 'fr']
757346|The Complete C++ Software Building Step By Step HD Course|Learn how to develop dynamic application in C++ from scratch|development|Intermediate Level|2020-08-08 18:49:21|2022-09-13 13:38:27|$ 169 USD|en|56|2.5 total hours|True|0|['Scrembo Paul', 'Muhammad Umair Ghufran']|https://img-c.edtech.com/course/480x270/757346_6cce_4.jpg|No|
4110750|HARD CISSP practice questions #2: All CISSP domains - 125Q|Learn how to answer CISSP questions RIGHT. Test your knowledge on 125 actual HARD CISSP questions. 2022 version. Test #2|software|All Levels|2021-12-05 02:24:39|2023-07-28 03:51:01|$ 294 USD|fr|6|40 total mins|True|1|['Thor Pedersen , 275,000+ Enrollments Worldwide', 'ThorTeaches.com LLC']|https://img-c.edtech.com/course/480x270/4110750_fae7_3.jpg|No|
176300|Cisco Networking CCNA OSPF|Cisco Networking CCNA OSPF Taught Efficient, Quick, Painless, & Easy To Understand - Unlike The Other Guys|software|Beginner Level|2021-11-10 14:04:08|2023-04-29 11:53:30|$ 129 USD|en|25|2 total hours|True|0|['Sam Fitzgerald']|https://img-c.edtech.com/course/480x270/176300_6c7c_5.jpg|YES|['pt', 'ja', 'ru']
1114538|Gratitude: Bring Your Best Life Into Being by Panache Desai|Improve your life through the power of gratitude and vibrational transformation|personal_development|All Levels|2020-03-14 09:09:52|2022-12-08 02:43:06|$ 229 USD|en|23|3 total hours|True|0|['Panache Desai']|https://img-c.edtech.com/course/480x270/1114538_4005.jpg|False|
660690|Play the 24 Most Common Chords: Piano Building Blocks|Learn to play every major & minor chord. This simple, fun keyboard method teaches the building blocks of popular music.|music|Beginner Level|2021-11-22 11:58:50|2022-11-25 15:34:02|$ 100 USD|en|14|1 total hour|True|0|['Nathan Lawrence']|https://img-c.edtech.com/course/480x270/660690_b4b8_2.jpg|Yes|['pt', 'ja', 'zh']
4234738|Marine Surveying and Engineering Fundamentals|Learn about the Marine Surveying and Engineering Concepts with this Course!|teaching|Beginner Level|2020-12-26 19:21:39|2022-03-15 03:33:40|$ 123 USD|en|15|3 total hours|True|0|['Mike L']|https://img-c.edtech.com/course/480x270/4234738_e552_2.jpg|False|
3529702|Become a Master in Installing and Configuring Windows 10|Learn Installing and Configuring Windows 10 from A to Z|software|All Levels|2020-10-11 00:53:27|2022-03-26 04:37:36|$ 124 USD|en|34|2 total hours|True|0|['Rajan Arora']|https://img-c.edtech.com/course/480x270/3529702_4056_4.jpg|YES|['ja']
2830804|Creating Team Vision, Mission & Values|Build a high-performing team with  clear, compelling, and concise Vision, Mission, and Values statements|business|Intermediate Level|2020-07-04 14:08:59|2022-08-21 02:18:48|$ 244 USD|en|16|1 total hour|True|0|['Nancy Larocca Hedley']|https://img-b.edtech.com/course/480x270/2830804_24be_2.jpg?secure=wap2bBKAskINcMQIUjW0Dw%3D%3D%2C1646822905|True|['pt', 'hi']
3161376|Acceptance and Commitment Therapy|Psychology & Counselling Approaches, Emotions and Behaviour Strategies, Mindfulness, Psychotherapy, Positive Thinking|health_fitness|All Levels|2021-05-06 18:30:15|2023-10-13 18:46:15|$ 102 USD|en|16|1.5 total hours|True|0|['Toluse Francis']|https://img-c.edtech.com/course/480x270/3161376_db36_2.jpg|NO|
589884|Project Management Softwares, Trello Basecamp Zoho Insightly|Learn simple and effective tools to manage multiple projects efficiently.|business|All Levels|2021-02-10 16:37:48|2023-10-29 02:59:09|$ 131 USD|en|19|2.5 total hours|True|0|['Nour Tarzi']|https://img-b.edtech.com/course/480x270/589884_ec82_6.jpg?secure=9VevCuo68IOVDAoucpnaXQ%3D%3D%2C1646823215|NO|
3436926|Conversational AI (Chatbots) and NLP using Javascript|Conversational Artificial Intelligence, NLP (Natural Language Processing) and Chatbots using Node.js and Javascript|development|All Levels|2021-03-07 02:26:29|2023-06-17 10:01:16|$ 129 USD|en|86|9.5 total hours|True|0|['Jesús Seijas']|https://img-c.edtech.com/course/480x270/3436926_2c9c_2.jpg|Yes|['de', 'hi']
362176|The Superstar Manager Course|Learn to create and implement a continuous-improvement management system and SHINE in your role of Supervisor or Manager|business|All Levels|2020-10-08 05:02:43|2022-06-08 05:39:08|$ 248 USD|en|211|13 total hours|True|0|['Paul Lynn']|https://img-c.edtech.com/course/480x270/362176_ae77_4.jpg|Ys|['pt', 'hi', 'zh']
424538|JavaScript Programming: Learn by Making a Mobile Game|Funded on Kickstarter by 500+ people, take this ultimate project-based course to learn how to code in JavaScript.|development|Beginner Level|2020-11-01 16:00:42|2023-06-05 03:49:48|$ 116 USD|en|44|3.5 total hours|True|0|['Pablo Farias Navarro', 'Zenva Academy']|https://img-b.edtech.com/course/480x270/424538_bc1d.jpg?secure=rDaUBJUjS1A9yo0xrwySeQ%3D%3D%2C1646822486|No|
2281738|Facebook, Twitter And YouTube Marketing (3 Courses In 1)|Discover The Secret Social Media Marketing Strategies You Can Use To Gain Thousands Of Followers And Make Money|marketting|Beginner Level|2021-10-08 04:08:32|2022-12-17 01:28:01|$ 292 USD|en|10|1 total hour|True|0|['Daniel Barada']|https://img-c.edtech.com/course/480x270/2281738_804e.jpg|NO|
1311514|Ultimate Dashi Making Course|Learn to make the most staple broth in Japanese cuisine at home|lifestyle|All Levels|2021-01-20 06:25:48|2022-11-22 02:58:25|$ 142 USD|en|14|37 total mins|True|0|['Pearl Ishizaki', '石崎力也 (RIKIYA ISHIZAKI)']|https://img-c.edtech.com/course/480x270/1311514_196f_3.jpg|Ys|['pt', 'fr', 'zh']
1700026|Solidity Smart Contracts - Create and Deploy Your First One|How to create, deploy and test your first Solidity smart contract locally, then on an Ethereum testnet blockchain|development|Beginner Level|2020-08-26 11:38:17|2022-12-10 19:41:23|$ 196 USD|en|13|1.5 total hours|True|0|['Jason King']|https://img-b.edtech.com/course/480x270/1700026_43e9.jpg?secure=LfWWdxdq9-YddDQ6sO5p1w%3D%3D%2C1646822657|Ys|['es', 'ja', 'fr']
532872|Sketch 3 - Mobile App Design (UI & UX Design)|The Beginners Guide To Designing Mobile Apps with Sketch 3. No experience needed- Design Mobile Apps from scratch!|design|Beginner Level|2021-01-10 16:36:44|2023-12-17 13:20:33|$ 148 USD|da|47|5 total hours|True|0|['Benjo Sabban']|https://img-c.edtech.com/course/480x270/532872_3ea0_4.jpg|YEs|['en', 'hi']
109956|SAP PI Process Integration - Beginner to Paid Professional|SAP PI Hands-On will teach you to develop integration scenarios using SAP PI Process Integration|productivity|All Levels|2020-03-12 11:56:45|2022-12-14 06:48:05|$ 243 USD|en|22|4 total hours|True|0|['Arman Eker']|https://img-c.edtech.com/course/480x270/109956_d3bb_7.jpg|False|
3781654|Amazon Kindle ile Kitap Satarak Para Kazanma|Amazon üzerinden DÜŞÜK İÇERİKLİ Kitaplar Satarak Para Kazanın|marketting|All Levels|2020-12-08 20:44:03|2023-06-09 02:01:06|$ 189 USD|tr|15|2 total hours|False|0|['Mr. Graphizm']|https://img-c.edtech.com/course/480x270/3781654_4ccb_2.jpg|False|
2155080|Microsoft Word Intermediate|Building on the Basics of your MS Word Knowledge and Using More of the Features to Enhance Your Documents|software|Intermediate Level|2021-11-17 00:40:04|2022-12-31 01:15:15|$ 218 USD|en|55|3.5 total hours|True|0|['ZandaX Training']|https://img-c.edtech.com/course/480x270/2155080_4d6f_3.jpg|False|
3309182|Advanced Typescript programming with NodeJs and Webpack|Watch Typescript, NodeJs, WebPack and AWS in action! Write and deploy your own NodeJs application with Typescript!|development|Intermediate Level|2021-12-29 05:25:47|2023-07-25 19:52:33|$ 182 USD|en|73|9 total hours|True|0|['Alex Horea']|https://img-c.edtech.com/course/480x270/3309182_4ea3_5.jpg|Yes|['pt', 'hi', 'fr']
2380098|"Nivel 1 - Producción musical ""Todo lo que debes saber""."|Curso Gratis producción musical|music|Beginner Level|2021-12-02 20:24:38|2022-05-23 15:03:57|$ 189 USD|es|18|1.5 total hours|False|0|['Daniel Fernandez']|https://img-c.edtech.com/course/480x270/2380098_c6da_2.jpg|NO|
1747522|Python REST APIs with Flask, Docker, MongoDB, and AWS DevOps|Learn Python coding with RESTful API's using the Flask framework. Understand how to use MongoDB, Docker and Tensor flow.|development|Beginner Level|2021-01-11 00:14:01|2023-07-27 18:25:10|$ 183 USD|en|45|10.5 total hours|True|0|"[""Tim Buchalka's Learn Programming Academy"", 'El Farouk Yasser']"|https://img-c.edtech.com/course/480x270/1747522_f7f0.jpg|NO|
430822|Selenium WebDriver The Easy Way With Java!|Teaches you Selenium from scratch and guidelines of how to use Selenium to get most out of it|development|All Levels|2021-02-16 05:30:59|2023-05-25 02:15:06|$ 122 USD|en|34|4.5 total hours|True|0|['Anto Aravinth']|https://img-c.edtech.com/course/480x270/430822_fc2f_3.jpg|True|['pt', 'es', 'ja']
1386516|Camtasia Studio Made Easy: The Best Video Editor & Recorder|Video editing software for Mac & PC. Create videos quickly for training, marketing, sales or support. 50+ Tips & Tricks.|marketting|All Levels|2020-06-06 14:29:39|2022-07-03 02:13:19|$ 135 USD|en|44|3 total hours|True|0|['Zach Miller']|https://img-c.edtech.com/course/480x270/1386516_2de3_2.jpg|No|
3603712|The Complete Spanish Method. Intermediate. Course 3.|Master Intermediate Spanish with the non-stop speaking method: EL MÉTODO.|teaching|Intermediate Level|2020-08-20 21:38:01|2023-08-17 05:58:25|$ 201 USD|en|50|4.5 total hours|False|0|['Peter Hanley']|https://img-c.edtech.com/course/480x270/3603712_5f6a.jpg|False|
2301426|Learn PDO By Creating A CRUD Website (PHP & MySQL)|In this course, you'll learn how to connect to a database and perform various CRUD operations in PHP using PDO in MySQ|development|Intermediate Level|2021-01-16 14:03:57|2023-04-03 12:46:31|$ 217 USD|en|17|1 total hour|True|0|['Godson Thomas']|https://img-b.edtech.com/course/480x270/2301426_1828_2.jpg?secure=4r6wLdQyH2AzKOJyUpcLMQ%3D%3D%2C1646822748|Yes|['es', 'hi']
1917582|Learn Advanced Python Programming|Make yourself a Pro in Python by making Python based Application|development|Intermediate Level|2020-02-12 17:27:37|2023-08-08 03:56:20|$ 279 USD|en|174|30.5 total hours|True|0|['Khan School']|https://img-b.edtech.com/course/480x270/1917582_e8e5.jpg?secure=X0oYwSWE6fkgwIjlWQdl5g%3D%3D%2C1646822429|Yes|['ja', 'zh', 'ru']
1921058|Microsoft Azure, DevOps and MicroServices with .NET|Build Enterprise class Applications with Microsoft Azure and Stand Out from the Crowd|development|Intermediate Level|2021-10-17 21:38:32|2023-03-06 02:55:56|$ 173 USD|en|45|4.5 total hours|True|0|['Brett Hargreaves']|https://img-c.edtech.com/course/480x270/1921058_204c.jpg|Yes|['ja', 'de', 'zh']
4243836|Learn Copywriting for FREE: Copywriting for Beginners|Unleash Your Power of Words to Get More Sales, and Profit! Learn Copywriting for Beginners!|marketting|All Levels|2020-09-30 11:56:32|2023-03-28 01:58:46|$ 119 USD|en|15|2 total hours|True|0|['Kovid Panthy']|https://img-c.edtech.com/course/480x270/4243836_2977_3.jpg|False|
3621482|Adobe Photoshop CC: ¡De Cero a Avanzado!|Sácale todo el potencial a la herramienta / Diseño grafico, retoque e ilustración.|design|All Levels|2020-08-03 22:37:00|2022-07-23 17:44:36|$ 128 USD|pt|9|6 total hours|True|0|['Sergio Fácil']|https://img-c.edtech.com/course/480x270/3621482_2789_3.jpg|NO|
2734188|The Love Challenge|Grow your relationship and deepen your love with this ten-day, connection challenge for individuals and couples.|personal_development|Beginner Level|2021-05-17 00:26:06|2023-01-03 21:49:45|$ 213 USD|en|24|1 total hour|True|0|['Jed Jurchenko']|https://img-c.edtech.com/course/480x270/2734188_d883_9.jpg|YEs|['es', 'hi']
4083888|Business Model Innovation For Brand Growth , Module 4|Digital Business Models, Platform Strategies & Financial Planning|business|Intermediate Level|2021-09-25 22:05:31|2023-06-25 11:56:28|$ 218 USD|en|11|1 total hour|True|0|['Expert Academy']|https://img-c.edtech.com/course/480x270/4083888_0221.jpg|True|['pt', 'ja', 'ru']
2707688|The Power of the Mind  , Life Design Course pt.1|Tap into the true power of your heart and mind and create a beautiful life for yourself and others.|personal_development|All Levels|2021-10-17 16:25:53|2023-10-16 11:38:05|$ 246 USD|en|37|7 total hours|True|0|['Michaël Bijker']|https://img-b.edtech.com/course/480x270/2707688_8a57.jpg?secure=Ik8mAMLf6ecS_Od_skHsFQ%3D%3D%2C1646825438|YES|['pt', 'ja']
1749404|Mixing and Mastering Like a Pro|New ways to make your mixes more interesting|music|Intermediate Level|2020-12-29 08:51:03|2023-10-30 16:41:40|$ 169 USD|en|38|4.5 total hours|True|0|['David Hughes']|https://img-b.edtech.com/course/480x270/1749404_d8ab_3.jpg?secure=m8D5mLlC5sW_VjndzASZXA%3D%3D%2C1646830218|No|
